review_id,product_category,rating,sentiment_label,review_text,date
290,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-02-14
291,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-01-04
292,tai nghe,5,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2026-01-06
293,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-06-07
294,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, đáng tiền",2025-11-11
295,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-07-11
296,áo thun,1,negative,"size bị lệch, mặc không vừa",2025-09-27
297,áo thun,1,negative,"chỉ thừa nhiều, hơi thất vọng",2026-03-01
298,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề",2025-08-15
299,chuột,1,negative,"kết nối chập chờn, dùng bực mình, hơi tiếc",2025-03-09
300,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-07-22
301,tai nghe,3,neutral,"săn sale nên thấy âm thanh ở mức chấp nhận được, đáng tiền",2025-12-25
302,chuột,1,negative,"kết nối chập chờn, dùng bực mình, đáng tiền",2025-07-29
303,bàn phím,3,neutral,"săn sale nên thấy đúng mô tả nhưng giao hơi lâu, hơi tiếc",2025-07-12
304,chuột,2,negative,"shop giao nhanh, double click sau vài ngày, khá khó chịu",2025-07-21
305,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-12-11
306,giày thể thao,1,negative,"săn sale nên thấy keo dán chưa chắc, đáng tiền",2025-03-21
307,tai nghe,4,positive,"săn sale nên thấy mic thu âm rõ, gọi điện tốt",2026-01-28
308,chuột,4,positive,"săn sale nên thấy di chuột mượt, click nhạy, rất đáng tiền",2025-12-11
309,giày thể thao,3,neutral,"săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu, sẽ ủng hộ tiếp",2025-10-04
310,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2026-02-22
311,giày thể thao,1,negative,"shop giao nhanh, đi hơi cứng chân",2025-04-24
312,áo thun,4,positive,săn sale nên thấy màu đẹp như hình,2025-09-11
313,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-03-18
314,tai nghe,5,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2026-02-17
315,áo thun,3,neutral,"không quá xuất sắc nhưng chấp nhận được, sẽ ủng hộ tiếp",2025-07-18
316,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích",2025-10-02
317,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2025-01-21
318,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, đáng tiền",2025-01-08
319,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, sẽ ủng hộ tiếp",2025-07-23
320,bàn phím,2,negative,"led không đều màu, đáng tiền",2025-06-07
321,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt, đáng tiền",2025-04-15
322,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt",2025-05-14
323,sạc dự phòng,3,neutral,"shop giao nhanh, dùng được, chưa thấy vấn đề, đáng tiền",2025-04-28
324,áo thun,2,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng, đáng tiền",2026-01-26
325,nồi chiên,5,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-03-13
326,giày thể thao,1,negative,size không chuẩn,2026-02-23
327,giày thể thao,4,positive,"shop giao nhanh, đi êm chân, form đẹp",2025-12-29
328,bàn phím,5,positive,"gõ êm tay, led đẹp",2025-09-05
329,giày thể thao,4,positive,"đi êm chân, form đẹp",2026-01-05
330,tai nghe,1,negative,"săn sale nên thấy đeo hơi đau tai, sẽ ủng hộ tiếp",2025-02-24
331,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ, đáng tiền",2026-02-12
332,áo thun,5,positive,"shop giao nhanh, màu đẹp như hình, sẽ ủng hộ tiếp",2025-06-03
333,giày thể thao,3,neutral,"săn sale nên thấy đi ổn, đúng giá tiền, hơi tiếc",2025-07-13
334,sạc dự phòng,4,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-11-27
335,nồi chiên,4,positive,"shop giao nhanh, nướng nhanh, chín đều",2025-09-01
336,tai nghe,4,positive,"mic thu âm rõ, gọi điện tốt",2025-04-02
337,nồi chiên,4,positive,"săn sale nên thấy dung tích lớn, rất tiện",2025-06-03
338,bàn phím,2,negative,"shop giao nhanh, led không đều màu",2025-09-14
339,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu",2025-06-24
340,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề, hơi tiếc",2025-09-09
341,bàn phím,5,positive,"gõ êm tay, led đẹp, hơi tiếc",2025-02-13
342,nồi chiên,1,negative,"đóng gói cẩn thận, quạt hơi ồn, sẽ ủng hộ tiếp",2025-07-14
343,giày thể thao,3,neutral,"đóng gói cẩn thận, mẫu đẹp nhưng chưa thử chạy lâu",2025-02-16
344,chuột,3,neutral,"chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-02-14
345,bàn phím,5,positive,"gõ êm tay, led đẹp, đáng tiền",2025-10-11
346,chuột,2,negative,"đóng gói cẩn thận, double click sau vài ngày, khá khó chịu, hơi tiếc",2025-07-18
347,nồi chiên,4,positive,"săn sale nên thấy dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-03-13
348,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt, hơi tiếc",2025-05-22
349,áo thun,4,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, hơi tiếc",2025-11-01
350,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay, hơi tiếc",2025-06-20
351,nồi chiên,2,negative,săn sale nên thấy vỏ có vết xước,2025-03-11
352,tai nghe,4,positive,"shop giao nhanh, đeo êm tai lâu không đau, hơi tiếc",2025-06-13
353,tai nghe,1,negative,"săn sale nên thấy pin tụt nhanh, đáng tiền",2026-02-23
354,nồi chiên,4,positive,"dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-12-16
355,nồi chiên,1,negative,"đóng gói cẩn thận, vỏ có vết xước",2026-02-24
356,nồi chiên,3,neutral,"đóng gói cẩn thận, dùng ổn, cần test thêm, sẽ ủng hộ tiếp",2025-05-10
357,giày thể thao,5,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-09-03
358,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay",2025-11-23
359,chuột,4,positive,"pin trâu, dùng mượt cả ngày",2025-10-16
360,giày thể thao,2,negative,đi hơi cứng chân,2025-02-20
361,tai nghe,4,positive,"săn sale nên thấy đeo êm tai lâu không đau, hơi tiếc",2026-01-31
362,giày thể thao,2,negative,săn sale nên thấy keo dán chưa chắc,2025-06-01
363,áo thun,3,neutral,"shop giao nhanh, không quá xuất sắc nhưng chấp nhận được, đáng tiền",2025-06-09
364,tai nghe,4,positive,săn sale nên thấy đeo êm tai lâu không đau,2025-08-13
365,giày thể thao,1,negative,đi hơi cứng chân,2025-01-12
366,nồi chiên,4,positive,"shop giao nhanh, dung tích lớn, rất tiện",2025-03-31
367,sạc dự phòng,5,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng, sẽ ủng hộ tiếp",2025-04-06
368,giày thể thao,1,negative,"size không chuẩn, sẽ ủng hộ tiếp",2025-08-19
369,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-10-23
370,chuột,3,neutral,"shop giao nhanh, chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2025-02-28
371,tai nghe,2,negative,săn sale nên thấy đeo hơi đau tai,2025-07-20
372,sạc dự phòng,5,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, đáng tiền",2025-11-11
373,sạc dự phòng,4,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng, đáng tiền",2025-03-01
374,bàn phím,4,positive,"switch phản hồi tốt, rất thích, sẽ ủng hộ tiếp",2025-10-22
375,áo thun,5,positive,"shop giao nhanh, màu đẹp như hình, hơi tiếc",2025-05-28
376,bàn phím,5,positive,"switch phản hồi tốt, rất thích, hơi tiếc",2025-03-11
377,bàn phím,3,neutral,"săn sale nên thấy dùng văn phòng khá ổn, hơi tiếc",2025-12-30
378,nồi chiên,4,positive,"dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-05-30
379,chuột,5,positive,"kết nối ổn định, không bị lag, hơi tiếc",2025-10-09
380,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2026-02-26
381,nồi chiên,5,positive,"máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2025-06-02
382,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, hơi tiếc",2026-03-20
383,chuột,3,neutral,"đúng mô tả, hiệu năng bình thường, đáng tiền",2026-03-17
384,giày thể thao,1,negative,"shop giao nhanh, size không chuẩn, sẽ ủng hộ tiếp",2026-02-21
385,bàn phím,3,neutral,"dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2025-06-15
386,giày thể thao,5,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-05-22
387,nồi chiên,1,negative,"đóng gói cẩn thận, quạt hơi ồn, sẽ ủng hộ tiếp",2026-01-25
388,nồi chiên,1,negative,"đóng gói cẩn thận, nhiệt không đều như mong đợi, hơi tiếc",2025-07-12
389,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, đáng tiền",2025-08-21
390,áo thun,4,positive,"săn sale nên thấy màu đẹp như hình, đáng tiền",2026-03-12
391,chuột,3,neutral,"shop giao nhanh, chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2025-05-18
392,tai nghe,3,neutral,"săn sale nên thấy chưa test lâu nên chưa rõ độ bền, đáng tiền",2026-04-03
393,giày thể thao,3,neutral,săn sale nên thấy chất lượng bình thường,2025-03-05
394,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2026-03-28
395,giày thể thao,5,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, đáng tiền",2025-02-12
396,tai nghe,1,negative,"đóng gói cẩn thận, pin tụt nhanh, sẽ ủng hộ tiếp",2025-08-08
397,giày thể thao,4,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-03-09
398,sạc dự phòng,5,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2026-03-17
399,áo thun,1,negative,"săn sale nên thấy size bị lệch, mặc không vừa",2026-01-10
400,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh, hơi tiếc",2026-02-01
401,nồi chiên,3,neutral,"dùng ổn, cần test thêm",2025-01-05
402,sạc dự phòng,2,negative,"shop giao nhanh, máy hơi nóng khi sạc, sẽ ủng hộ tiếp",2025-07-30
403,sạc dự phòng,1,negative,"shop giao nhanh, sạc vào rất chậm",2025-10-29
404,giày thể thao,5,positive,"shop giao nhanh, đi êm chân, form đẹp, đáng tiền",2025-11-27
405,chuột,5,positive,"shop giao nhanh, cầm vừa tay, phản hồi tốt",2025-11-07
406,sạc dự phòng,5,positive,"dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-09-11
407,áo thun,5,positive,"màu đẹp như hình, đáng tiền",2025-06-12
408,bàn phím,5,positive,"shop giao nhanh, keycap chắc chắn, build ngon, hơi tiếc",2026-01-30
409,chuột,4,positive,"shop giao nhanh, cầm vừa tay, phản hồi tốt",2025-01-31
410,nồi chiên,5,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh",2025-11-24
411,sạc dự phòng,2,negative,"đóng gói cẩn thận, sạc vào rất chậm",2025-09-19
412,bàn phím,3,neutral,đúng mô tả nhưng giao hơi lâu,2025-06-08
413,giày thể thao,4,positive,"đi êm chân, form đẹp, hơi tiếc",2025-03-01
414,áo thun,2,negative,"shop giao nhanh, chỉ thừa nhiều, hơi thất vọng",2025-01-07
415,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích",2025-09-22
416,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh, đáng tiền",2026-01-11
417,chuột,3,neutral,"đóng gói cẩn thận, chưa dùng lâu nên chưa đánh giá thêm",2025-02-02
418,tai nghe,2,negative,"pin tụt nhanh, đáng tiền",2025-01-29
419,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn",2026-04-03
420,sạc dự phòng,1,negative,máy hơi nóng khi sạc,2025-01-23
421,nồi chiên,3,neutral,"đóng gói cẩn thận, nấu được nhưng không quá nhanh, hơi tiếc",2025-03-18
422,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật, sẽ ủng hộ tiếp",2025-08-02
423,giày thể thao,4,positive,"đi êm chân, form đẹp",2025-04-02
424,bàn phím,3,neutral,"săn sale nên thấy gõ ổn, chưa có gì nổi bật, đáng tiền",2026-02-01
425,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-05-30
426,sạc dự phòng,3,neutral,"sạc ở mức bình thường, hơi tiếc",2026-01-31
427,nồi chiên,4,positive,"săn sale nên thấy nướng nhanh, chín đều",2025-04-30
428,sạc dự phòng,4,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng, đáng tiền",2025-02-23
429,bàn phím,2,negative,"led không đều màu, sẽ ủng hộ tiếp",2025-12-31
430,tai nghe,4,positive,"đóng gói cẩn thận, mic thu âm rõ, gọi điện tốt, hơi tiếc",2026-01-18
431,chuột,2,negative,"double click sau vài ngày, khá khó chịu",2025-02-01
432,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2026-02-15
433,áo thun,2,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-02-08
434,bàn phím,4,positive,"shop giao nhanh, gõ êm tay, led đẹp, hơi tiếc",2025-08-27
435,tai nghe,5,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, hơi tiếc",2025-05-16
436,nồi chiên,4,positive,"dung tích lớn, rất tiện",2025-04-21
437,nồi chiên,3,neutral,"shop giao nhanh, đúng mô tả, mức trung bình, đáng tiền",2025-07-22
438,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, hơi tiếc",2026-03-14
439,áo thun,1,negative,"vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-03-04
440,chuột,4,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày, đáng tiền",2025-12-18
441,giày thể thao,3,neutral,"đi ổn, đúng giá tiền",2025-04-12
442,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-08-25
443,chuột,5,positive,"kết nối ổn định, không bị lag, hơi tiếc",2025-12-16
444,áo thun,4,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc, hơi tiếc",2026-03-29
445,bàn phím,4,positive,"săn sale nên thấy switch phản hồi tốt, rất thích",2025-09-03
446,chuột,5,positive,"shop giao nhanh, kết nối ổn định, không bị lag",2025-05-08
447,giày thể thao,3,neutral,"đóng gói cẩn thận, chất lượng bình thường, hơi tiếc",2025-10-06
448,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh",2025-06-13
449,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay, đáng tiền",2026-01-28
450,sạc dự phòng,3,neutral,"shop giao nhanh, dùng được, chưa thấy vấn đề, đáng tiền",2025-10-01
451,nồi chiên,3,neutral,"săn sale nên thấy đúng mô tả, mức trung bình, đáng tiền",2026-03-06
452,nồi chiên,4,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện",2025-01-15
453,giày thể thao,1,negative,"đi hơi cứng chân, đáng tiền",2025-03-31
454,áo thun,4,positive,"shop giao nhanh, màu đẹp như hình",2025-09-27
455,áo thun,4,positive,"shop giao nhanh, mặc thoải mái, đường may chắc, đáng tiền",2025-01-31
456,chuột,4,positive,"cầm vừa tay, phản hồi tốt, đáng tiền",2025-12-27
457,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-03-22
458,giày thể thao,3,neutral,"đi ổn, đúng giá tiền",2026-02-07
459,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-04-01
460,giày thể thao,5,positive,"đi êm chân, form đẹp, đáng tiền",2026-02-19
461,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2025-05-02
462,tai nghe,3,neutral,"đóng gói cẩn thận, chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-01-06
463,tai nghe,4,positive,đeo êm tai lâu không đau,2025-01-25
464,áo thun,5,positive,"săn sale nên thấy mặc thoải mái, đường may chắc, hơi tiếc",2025-06-29
465,sạc dự phòng,5,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng",2026-02-14
466,nồi chiên,4,positive,"máy chạy êm, dễ vệ sinh",2025-06-25
467,bàn phím,3,neutral,"dùng văn phòng khá ổn, đáng tiền",2025-11-01
468,sạc dự phòng,3,neutral,"shop giao nhanh, đúng mô tả nhưng chưa nổi bật",2026-04-01
