review_id,product_category,rating,sentiment_label,review_text,date,clean_comment
179,giày thể thao,2,negative,"đóng gói cẩn thận, đi hơi cứng chân, sẽ ủng hộ tiếp",2025-07-09,đóng_gói cẩn_thận đi hơi cứng_chân sẽ ủng_hộ tiếp
180,tai nghe,1,negative,"shop giao nhanh, âm bị rè khi mở lớn",2025-01-26,cửa_hàng giao nhanh_âm bị rè khi mở lớn
181,giày thể thao,5,positive,"đế bám tốt, chạy thích, hơi tiếc",2025-08-01,đế bám tốt chạy thích hơi tiếc
182,tai nghe,4,positive,"đeo êm tai lâu không đau, đáng tiền",2025-12-14,đeo êm_tai lâu không đau đáng tiền
183,giày thể thao,1,negative,săn sale nên thấy keo dán chưa chắc,2025-01-29,săn sale nên thấy keo dán chưa chắc
184,chuột,4,positive,"đóng gói cẩn thận, cầm vừa tay, phản hồi tốt, đáng tiền",2025-03-03,đóng_gói cẩn_thận cầm vừa tay phản_hồi tốt đáng tiền
185,chuột,5,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày",2025-12-27,săn sale nên thấy pin trâu dùng mượt cả ngày
186,bàn phím,1,negative,"led không đều màu, hơi tiếc",2025-01-10,led không đều màu hơi tiếc
187,áo thun,3,neutral,"săn sale nên thấy không quá xuất sắc nhưng chấp nhận được, hơi tiếc",2025-05-29,săn sale nên thấy không quá xuất_sắc nhưng chấp_nhận được hơi tiếc
188,chuột,5,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag",2025-08-12,đóng_gói cẩn_thận kết_nối ổn_định không bị lag
189,nồi chiên,5,positive,"dung tích lớn, rất tiện, hơi tiếc",2026-03-22,dung_tích lớn rất tiện hơi tiếc
190,tai nghe,2,negative,âm bị rè khi mở lớn,2025-11-21,âm bị rè khi mở lớn
191,chuột,2,negative,"shop giao nhanh, con lăn bị kẹt, trải nghiệm tệ, sẽ ủng hộ tiếp",2025-02-22,cửa_hàng giao nhanh con_lăn bị kẹt trải_nghiệm tệ sẽ ủng_hộ tiếp
192,bàn phím,4,positive,"keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2026-01-31,keycap chắc_chắn build ngon sẽ ủng_hộ tiếp
193,giày thể thao,5,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-08-14,đóng_gói cẩn_thận nhẹ chân đúng size sẽ ủng_hộ tiếp
194,chuột,5,positive,"đóng gói cẩn thận, di chuột mượt, click nhạy, rất đáng tiền",2025-02-07,đóng_gói cẩn_thận di_chuột mượt click_nhạy rất đáng tiền
195,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2025-11-27,đóng_gói cẩn_thận đeo êm_tai lâu không đau
196,nồi chiên,3,neutral,nấu được nhưng không quá nhanh,2026-02-10,nấu được nhưng không quá nhanh
197,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, hơi tiếc",2025-09-14,mẫu đẹp nhưng chưa thử chạy lâu_hơi tiếc
198,bàn phím,3,neutral,đúng mô tả nhưng giao hơi lâu,2025-11-27,đúng mô_tả nhưng giao_hơi lâu
199,bàn phím,5,positive,"keycap chắc chắn, build ngon",2025-03-23,keycap chắc_chắn build ngon
200,tai nghe,5,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2025-01-27,đóng_gói cẩn_thận đeo êm_tai lâu không đau
201,nồi chiên,1,negative,vỏ có vết xước,2025-12-14,vỏ có vết xước
202,áo thun,4,positive,"vải mềm, form đẹp, sẽ ủng hộ tiếp",2025-06-29,vải mềm form đẹp sẽ ủng_hộ tiếp
203,tai nghe,3,neutral,"chưa test lâu nên chưa rõ độ bền, đáng tiền",2025-10-14,chưa test lâu nên chưa rõ độ bền_đáng tiền
204,áo thun,1,negative,"chỉ thừa nhiều, hơi thất vọng",2025-11-27,chỉ thừa nhiều hơi thất_vọng
205,giày thể thao,5,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-04-20,đóng_gói cẩn_thận đế bám tốt chạy thích sẽ ủng_hộ tiếp
206,tai nghe,3,neutral,"shop giao nhanh, âm thanh ở mức chấp nhận được, sẽ ủng hộ tiếp",2025-02-09,cửa_hàng giao nhanh âm_thanh ở mức chấp_nhận được sẽ ủng_hộ tiếp
207,tai nghe,3,neutral,"đóng gói cẩn thận, chưa test lâu nên chưa rõ độ bền",2025-03-09,đóng_gói cẩn_thận chưa test lâu nên chưa rõ độ bền
208,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2026-01-05,dùng ổn_định rất hài_lòng sẽ ủng_hộ tiếp
209,áo thun,5,positive,"mặc thoải mái, đường may chắc, đáng tiền",2026-01-21,mặc thoải_mái đường may chắc đáng tiền
210,giày thể thao,3,neutral,"săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu, sẽ ủng hộ tiếp",2025-07-08,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu sẽ ủng_hộ tiếp
211,giày thể thao,3,neutral,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu,2025-09-28,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu
212,áo thun,3,neutral,"đúng mô tả, chất vải bình thường, hơi tiếc",2026-03-24,đúng mô_tả chất vải bình_thường hơi tiếc
213,tai nghe,1,negative,"pin tụt nhanh, sẽ ủng hộ tiếp",2025-05-20,pin tụt nhanh sẽ ủng_hộ tiếp
214,áo thun,3,neutral,"shop giao nhanh, mặc tạm ổn, hơi tiếc",2026-03-29,cửa_hàng giao nhanh mặc tạm ổn hơi tiếc
215,tai nghe,3,neutral,"nghe ổn trong tầm giá, đáng tiền",2025-05-01,nghe ổn trong tầm_giá đáng tiền
216,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn",2026-03-06,đóng_gói cẩn_thận mặc tạm ổn
217,giày thể thao,1,negative,"đóng gói cẩn thận, keo dán chưa chắc, hơi tiếc",2025-12-23,đóng_gói cẩn_thận keo dán chưa chắc hơi tiếc
218,nồi chiên,5,positive,"dung tích lớn, rất tiện",2025-01-10,dung_tích lớn rất tiện
219,tai nghe,4,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2025-06-04,đóng_gói cẩn_thận âm_thanh rõ bass tốt sẽ ủng_hộ tiếp
220,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền, hơi tiếc",2025-11-02,di_chuột mượt click_nhạy rất đáng tiền hơi tiếc
221,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2025-11-11,săn sale nên thấy thiết_kế đẹp cầm_chắc tay
222,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt",2025-07-04,mic thu_âm rõ gọi điện tốt
223,chuột,3,neutral,"chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2025-07-11,chưa dùng lâu nên chưa đánh_giá thêm hơi tiếc
224,tai nghe,1,negative,"shop giao nhanh, pin tụt nhanh",2026-01-31,cửa_hàng giao nhanh pin tụt nhanh
225,sạc dự phòng,1,negative,"đóng gói cẩn thận, sạc vào rất chậm",2025-06-23,đóng_gói cẩn_thận sạc vào rất chậm
226,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi, sẽ ủng hộ tiếp",2025-02-02,cửa_hàng giao nhanh_nhiệt không đều như mong_đợi sẽ ủng_hộ tiếp
227,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu",2026-02-10,cửa_hàng giao nhanh mẫu đẹp nhưng chưa thử chạy lâu
228,bàn phím,3,neutral,săn sale nên thấy dùng văn phòng khá ổn,2025-08-31,săn sale nên thấy dùng văn_phòng khá ổn
229,tai nghe,4,positive,"đeo êm tai lâu không đau, đáng tiền",2025-05-20,đeo êm_tai lâu không đau đáng tiền
230,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-06-23,săn sale nên thấy đúng mô_tả hiệu_năng bình_thường hơi tiếc
231,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon",2026-01-08,đóng_gói cẩn_thận keycap chắc_chắn build ngon
232,áo thun,4,positive,"mặc thoải mái, đường may chắc",2025-06-17,mặc thoải_mái đường may chắc
233,giày thể thao,5,positive,"săn sale nên thấy đi êm chân, form đẹp, đáng tiền",2025-08-17,săn sale nên thấy đi êm_chân form đẹp đáng tiền
234,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ",2025-12-10,con_lăn bị kẹt trải_nghiệm tệ
235,giày thể thao,4,positive,"đi êm chân, form đẹp, hơi tiếc",2025-01-18,đi êm_chân form đẹp hơi tiếc
236,bàn phím,5,positive,"switch phản hồi tốt, rất thích",2025-11-06,switch phản_hồi tốt rất thích
237,bàn phím,2,negative,led không đều màu,2025-03-12,led không đều màu
238,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng",2026-01-12,sạc nhanh pin đúng dung_lượng
239,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích, hơi tiếc",2025-04-20,đóng_gói cẩn_thận switch phản_hồi tốt rất thích hơi tiếc
240,sạc dự phòng,5,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng",2025-08-20,cửa_hàng giao nhanh sạc nhanh pin đúng dung_lượng
241,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn, đáng tiền",2025-12-30,đóng_gói cẩn_thận dùng văn_phòng khá ổn_đáng tiền
242,chuột,2,negative,"shop giao nhanh, pin yếu hơn mô tả, đáng tiền",2025-09-18,cửa_hàng giao nhanh pin_yếu hơn mô_tả đáng tiền
243,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-07-04,săn sale nên thấy gõ êm_tay led đẹp
244,sạc dự phòng,1,negative,máy hơi nóng khi sạc,2025-06-08,máy hơi nóng khi sạc
245,áo thun,3,neutral,"đúng mô tả, chất vải bình thường",2025-03-06,đúng mô_tả chất vải bình_thường
246,tai nghe,2,negative,"đeo hơi đau tai, đáng tiền",2025-03-07,đeo hơi đau_tai đáng tiền
247,nồi chiên,3,neutral,nấu được nhưng không quá nhanh,2026-03-02,nấu được nhưng không quá nhanh
248,chuột,1,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, sẽ ủng hộ tiếp",2025-06-27,đóng_gói cẩn_thận pin_yếu hơn mô_tả sẽ ủng_hộ tiếp
249,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề, đáng tiền",2025-03-06,dùng được chưa thấy vấn_đề đáng tiền
250,giày thể thao,4,positive,"nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-03-29,nhẹ chân đúng size sẽ ủng_hộ tiếp
251,giày thể thao,1,negative,keo dán chưa chắc,2025-11-25,keo dán chưa chắc
252,nồi chiên,2,negative,"nhiệt không đều như mong đợi, hơi tiếc",2026-04-01,nhiệt không đều như mong_đợi hơi tiếc
253,giày thể thao,2,negative,"săn sale nên thấy keo dán chưa chắc, đáng tiền",2025-08-21,săn sale nên thấy keo dán chưa chắc đáng tiền
254,chuột,2,negative,"săn sale nên thấy kết nối chập chờn, dùng bực mình, hơi tiếc",2025-04-15,săn sale nên thấy kết_nối chập_chờn dùng bực_mình hơi tiếc
255,tai nghe,2,negative,"đóng gói cẩn thận, đeo hơi đau tai, hơi tiếc",2025-03-08,đóng_gói cẩn_thận đeo hơi đau tai_hơi tiếc
256,nồi chiên,4,positive,"săn sale nên thấy nướng nhanh, chín đều",2025-05-17,săn sale nên thấy nướng nhanh chín đều
257,áo thun,4,positive,"săn sale nên thấy mặc thoải mái, đường may chắc",2025-08-03,săn sale nên thấy mặc thoải_mái đường may chắc
258,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn, sẽ ủng hộ tiếp",2026-01-26,đóng_gói cẩn_thận dùng văn_phòng khá ổn sẽ ủng_hộ tiếp
259,bàn phím,5,positive,"săn sale nên thấy switch phản hồi tốt, rất thích",2025-02-16,săn sale nên thấy switch phản_hồi tốt rất thích
260,áo thun,1,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng",2025-01-26,đóng_gói cẩn_thận chỉ thừa nhiều hơi thất_vọng
261,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt",2025-08-09,mic thu_âm rõ gọi điện tốt
262,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, hơi tiếc",2025-01-27,đúng mô_tả nhưng giao_hơi lâu_hơi tiếc
263,sạc dự phòng,2,negative,săn sale nên thấy sạc vào rất chậm,2025-08-19,săn sale nên thấy sạc vào rất chậm
264,nồi chiên,1,negative,"săn sale nên thấy quạt hơi ồn, đáng tiền",2026-02-11,săn sale nên thấy quạt_hơi ồn_đáng tiền
265,tai nghe,1,negative,âm bị rè khi mở lớn,2025-07-25,âm bị rè khi mở lớn
266,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng, hơi tiếc",2025-09-23,đóng_gói cẩn_thận dùng ổn_định rất hài_lòng hơi tiếc
267,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, sẽ ủng hộ tiếp",2025-07-21,đóng_gói cẩn_thận màu đẹp như hình sẽ ủng_hộ tiếp
268,sạc dự phòng,2,negative,máy hơi nóng khi sạc,2025-09-08,máy hơi nóng khi sạc
269,giày thể thao,1,negative,"đóng gói cẩn thận, đi hơi cứng chân",2025-08-02,đóng_gói cẩn_thận đi hơi cứng chân
270,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-04-27,thiết_kế đẹp cầm_chắc tay
271,giày thể thao,5,positive,"nhẹ chân, đúng size, hơi tiếc",2025-03-17,nhẹ chân đúng size hơi tiếc
272,nồi chiên,1,negative,"quạt hơi ồn, hơi tiếc",2025-06-10,quạt hơi ồn_hơi tiếc
273,áo thun,4,positive,"màu đẹp như hình, hơi tiếc",2026-03-23,màu đẹp như hình_hơi tiếc
274,nồi chiên,1,negative,"shop giao nhanh, nhiệt không đều như mong đợi",2025-06-16,cửa_hàng giao nhanh_nhiệt không đều như mong_đợi
275,giày thể thao,5,positive,"săn sale nên thấy đi êm chân, form đẹp",2025-06-25,săn sale nên thấy đi êm_chân form đẹp
276,sạc dự phòng,5,positive,"shop giao nhanh, sạc nhanh, pin đúng dung lượng, đáng tiền",2025-10-13,cửa_hàng giao nhanh sạc nhanh pin đúng dung_lượng đáng tiền
277,tai nghe,5,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-06-12,cửa_hàng giao nhanh mic thu_âm rõ gọi điện tốt hơi tiếc
278,áo thun,5,positive,"vải mềm, form đẹp",2025-07-14,vải mềm form đẹp
279,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn",2025-06-27,đóng_gói cẩn_thận mặc tạm ổn
280,áo thun,1,negative,"size bị lệch, mặc không vừa, đáng tiền",2025-10-15,size bị lệch mặc không vừa đáng tiền
281,giày thể thao,4,positive,"đi êm chân, form đẹp",2025-04-26,đi êm_chân form đẹp
282,giày thể thao,4,positive,"săn sale nên thấy đế bám tốt, chạy thích",2025-12-15,săn sale nên thấy đế bám tốt chạy thích
283,nồi chiên,4,positive,"săn sale nên thấy dung tích lớn, rất tiện, hơi tiếc",2025-11-30,săn sale nên thấy dung_tích lớn rất tiện hơi tiếc
284,bàn phím,3,neutral,đúng mô tả nhưng giao hơi lâu,2025-11-30,đúng mô_tả nhưng giao_hơi lâu
285,sạc dự phòng,4,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay",2026-03-05,cửa_hàng giao nhanh thiết_kế đẹp cầm_chắc tay
286,áo thun,3,neutral,"mặc tạm ổn, đáng tiền",2025-10-18,mặc tạm ổn đáng tiền
287,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay",2025-09-10,thiết_kế đẹp cầm_chắc tay
288,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, đáng tiền",2025-03-25,gõ ổn chưa có gì nổi_bật đáng tiền
289,giày thể thao,5,positive,"đóng gói cẩn thận, đi êm chân, form đẹp, đáng tiền",2025-10-18,đóng_gói cẩn_thận đi êm_chân form đẹp đáng tiền
290,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-02-14,mẫu đẹp nhưng chưa thử chạy lâu_đáng tiền
291,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-01-04,đóng_gói cẩn_thận vải mỏng hơn mong_đợi sẽ ủng_hộ tiếp
292,tai nghe,5,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2026-01-06,đóng_gói cẩn_thận đeo êm_tai lâu không đau
293,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-06-07,sạc nhanh pin đúng dung_lượng hơi tiếc
294,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, đáng tiền",2025-11-11,đóng_gói cẩn_thận keycap chắc_chắn build ngon_đáng tiền
295,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-07-11,săn sale nên thấy gõ êm_tay led đẹp
296,áo thun,1,negative,"size bị lệch, mặc không vừa",2025-09-27,size bị lệch mặc không vừa
297,áo thun,1,negative,"chỉ thừa nhiều, hơi thất vọng",2026-03-01,chỉ thừa nhiều hơi thất_vọng
298,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề",2025-08-15,đóng_gói cẩn_thận dùng được chưa thấy vấn_đề
